"cluster","treatment","Y","G","R","alpha","beta","gamma_sq","sigma_sq","c1","c2","B","niter","total_cost"
7,0,0,10,30,0,5,1,1,20,10,4650,1,3100
8,1,151,10,30,0,5,1,1,20,10,4650,1,3100
8,1,122,10,30,0,5,1,1,20,10,4650,1,3100
8,1,141,10,30,0,5,1,1,20,10,4650,1,3100
8,1,129,10,30,0,5,1,1,20,10,4650,1,3100
8,1,144,10,30,0,5,1,1,20,10,4650,1,3100
8,1,117,10,30,0,5,1,1,20,10,4650,1,3100
8,1,122,10,30,0,5,1,1,20,10,4650,1,3100
8,1,147,10,30,0,5,1,1,20,10,4650,1,3100
8,1,97,10,30,0,5,1,1,20,10,4650,1,3100
8,1,151,10,30,0,5,1,1,20,10,4650,1,3100
8,1,135,10,30,0,5,1,1,20,10,4650,1,3100
8,1,126,10,30,0,5,1,1,20,10,4650,1,3100
8,1,139,10,30,0,5,1,1,20,10,4650,1,3100
8,1,144,10,30,0,5,1,1,20,10,4650,1,3100
8,1,154,10,30,0,5,1,1,20,10,4650,1,3100
8,1,148,10,30,0,5,1,1,20,10,4650,1,3100
8,1,142,10,30,0,5,1,1,20,10,4650,1,3100
8,1,130,10,30,0,5,1,1,20,10,4650,1,3100
8,1,139,10,30,0,5,1,1,20,10,4650,1,3100
8,1,146,10,30,0,5,1,1,20,10,4650,1,3100
8,1,146,10,30,0,5,1,1,20,10,4650,1,3100
8,1,122,10,30,0,5,1,1,20,10,4650,1,3100
8,1,142,10,30,0,5,1,1,20,10,4650,1,3100
8,1,152,10,30,0,5,1,1,20,10,4650,1,3100
8,1,149,10,30,0,5,1,1,20,10,4650,1,3100
8,1,115,10,30,0,5,1,1,20,10,4650,1,3100
8,1,132,10,30,0,5,1,1,20,10,4650,1,3100
8,1,142,10,30,0,5,1,1,20,10,4650,1,3100
8,1,153,10,30,0,5,1,1,20,10,4650,1,3100
8,1,114,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,1,10,30,0,5,1,1,20,10,4650,1,3100
9,0,1,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,1,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,1,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,1,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,1,10,30,0,5,1,1,20,10,4650,1,3100
9,0,2,10,30,0,5,1,1,20,10,4650,1,3100
9,0,1,10,30,0,5,1,1,20,10,4650,1,3100
9,0,1,10,30,0,5,1,1,20,10,4650,1,3100
9,0,1,10,30,0,5,1,1,20,10,4650,1,3100
9,0,1,10,30,0,5,1,1,20,10,4650,1,3100
9,0,1,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,0,10,30,0,5,1,1,20,10,4650,1,3100
9,0,2,10,30,0,5,1,1,20,10,4650,1,3100
10,1,93,10,30,0,5,1,1,20,10,4650,1,3100
10,1,78,10,30,0,5,1,1,20,10,4650,1,3100
10,1,107,10,30,0,5,1,1,20,10,4650,1,3100
10,1,90,10,30,0,5,1,1,20,10,4650,1,3100
10,1,79,10,30,0,5,1,1,20,10,4650,1,3100
10,1,101,10,30,0,5,1,1,20,10,4650,1,3100
10,1,82,10,30,0,5,1,1,20,10,4650,1,3100
10,1,93,10,30,0,5,1,1,20,10,4650,1,3100
10,1,91,10,30,0,5,1,1,20,10,4650,1,3100
10,1,86,10,30,0,5,1,1,20,10,4650,1,3100
10,1,75,10,30,0,5,1,1,20,10,4650,1,3100
10,1,100,10,30,0,5,1,1,20,10,4650,1,3100
10,1,87,10,30,0,5,1,1,20,10,4650,1,3100
10,1,82,10,30,0,5,1,1,20,10,4650,1,3100
10,1,93,10,30,0,5,1,1,20,10,4650,1,3100
10,1,94,10,30,0,5,1,1,20,10,4650,1,3100
10,1,90,10,30,0,5,1,1,20,10,4650,1,3100
10,1,75,10,30,0,5,1,1,20,10,4650,1,3100
10,1,99,10,30,0,5,1,1,20,10,4650,1,3100
10,1,98,10,30,0,5,1,1,20,10,4650,1,3100
10,1,108,10,30,0,5,1,1,20,10,4650,1,3100
10,1,89,10,30,0,5,1,1,20,10,4650,1,3100
10,1,88,10,30,0,5,1,1,20,10,4650,1,3100
10,1,98,10,30,0,5,1,1,20,10,4650,1,3100
10,1,89,10,30,0,5,1,1,20,10,4650,1,3100
10,1,90,10,30,0,5,1,1,20,10,4650,1,3100
10,1,74,10,30,0,5,1,1,20,10,4650,1,3100
10,1,107,10,30,0,5,1,1,20,10,4650,1,3100
10,1,104,10,30,0,5,1,1,20,10,4650,1,3100
10,1,89,10,30,0,5,1,1,20,10,4650,1,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,1,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,1,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,1,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
1,0,0,10,30,0,5,1,1,20,10,4650,2,3100
2,1,201,10,30,0,5,1,1,20,10,4650,2,3100
2,1,209,10,30,0,5,1,1,20,10,4650,2,3100
2,1,211,10,30,0,5,1,1,20,10,4650,2,3100
2,1,189,10,30,0,5,1,1,20,10,4650,2,3100
2,1,223,10,30,0,5,1,1,20,10,4650,2,3100
2,1,211,10,30,0,5,1,1,20,10,4650,2,3100
2,1,197,10,30,0,5,1,1,20,10,4650,2,3100
2,1,227,10,30,0,5,1,1,20,10,4650,2,3100
2,1,204,10,30,0,5,1,1,20,10,4650,2,3100
2,1,238,10,30,0,5,1,1,20,10,4650,2,3100
2,1,215,10,30,0,5,1,1,20,10,4650,2,3100
2,1,212,10,30,0,5,1,1,20,10,4650,2,3100
2,1,234,10,30,0,5,1,1,20,10,4650,2,3100
2,1,220,10,30,0,5,1,1,20,10,4650,2,3100
2,1,197,10,30,0,5,1,1,20,10,4650,2,3100
2,1,191,10,30,0,5,1,1,20,10,4650,2,3100
2,1,230,10,30,0,5,1,1,20,10,4650,2,3100
2,1,191,10,30,0,5,1,1,20,10,4650,2,3100
2,1,172,10,30,0,5,1,1,20,10,4650,2,3100
2,1,240,10,30,0,5,1,1,20,10,4650,2,3100
2,1,227,10,30,0,5,1,1,20,10,4650,2,3100
2,1,214,10,30,0,5,1,1,20,10,4650,2,3100
2,1,204,10,30,0,5,1,1,20,10,4650,2,3100
2,1,239,10,30,0,5,1,1,20,10,4650,2,3100
2,1,199,10,30,0,5,1,1,20,10,4650,2,3100
2,1,190,10,30,0,5,1,1,20,10,4650,2,3100
2,1,214,10,30,0,5,1,1,20,10,4650,2,3100
2,1,238,10,30,0,5,1,1,20,10,4650,2,3100
2,1,201,10,30,0,5,1,1,20,10,4650,2,3100
2,1,212,10,30,0,5,1,1,20,10,4650,2,3100
3,0,2,10,30,0,5,1,1,20,10,4650,2,3100
3,0,3,10,30,0,5,1,1,20,10,4650,2,3100
3,0,1,10,30,0,5,1,1,20,10,4650,2,3100
3,0,3,10,30,0,5,1,1,20,10,4650,2,3100
3,0,2,10,30,0,5,1,1,20,10,4650,2,3100
3,0,5,10,30,0,5,1,1,20,10,4650,2,3100
3,0,2,10,30,0,5,1,1,20,10,4650,2,3100
3,0,1,10,30,0,5,1,1,20,10,4650,2,3100
3,0,4,10,30,0,5,1,1,20,10,4650,2,3100
3,0,3,10,30,0,5,1,1,20,10,4650,2,3100
3,0,0,10,30,0,5,1,1,20,10,4650,2,3100
3,0,5,10,30,0,5,1,1,20,10,4650,2,3100
3,0,3,10,30,0,5,1,1,20,10,4650,2,3100
3,0,4,10,30,0,5,1,1,20,10,4650,2,3100
3,0,7,10,30,0,5,1,1,20,10,4650,2,3100
3,0,1,10,30,0,5,1,1,20,10,4650,2,3100
3,0,3,10,30,0,5,1,1,20,10,4650,2,3100
3,0,6,10,30,0,5,1,1,20,10,4650,2,3100
3,0,3,10,30,0,5,1,1,20,10,4650,2,3100
3,0,5,10,30,0,5,1,1,20,10,4650,2,3100
3,0,2,10,30,0,5,1,1,20,10,4650,2,3100
3,0,2,10,30,0,5,1,1,20,10,4650,2,3100
3,0,4,10,30,0,5,1,1,20,10,4650,2,3100
3,0,5,10,30,0,5,1,1,20,10,4650,2,3100
3,0,4,10,30,0,5,1,1,20,10,4650,2,3100
3,0,2,10,30,0,5,1,1,20,10,4650,2,3100
3,0,5,10,30,0,5,1,1,20,10,4650,2,3100
3,0,5,10,30,0,5,1,1,20,10,4650,2,3100
3,0,3,10,30,0,5,1,1,20,10,4650,2,3100
3,0,7,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,1,10,30,0,5,1,1,20,10,4650,2,3100
4,0,1,10,30,0,5,1,1,20,10,4650,2,3100
4,0,1,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,1,10,30,0,5,1,1,20,10,4650,2,3100
4,0,1,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,1,10,30,0,5,1,1,20,10,4650,2,3100
4,0,1,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,1,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
4,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,1,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,1,10,30,0,5,1,1,20,10,4650,2,3100
5,0,3,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,1,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,1,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,1,10,30,0,5,1,1,20,10,4650,2,3100
5,0,1,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,1,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,1,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,3,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,1,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
5,0,0,10,30,0,5,1,1,20,10,4650,2,3100
6,0,3,10,30,0,5,1,1,20,10,4650,2,3100
6,0,3,10,30,0,5,1,1,20,10,4650,2,3100
6,0,2,10,30,0,5,1,1,20,10,4650,2,3100
6,0,3,10,30,0,5,1,1,20,10,4650,2,3100
6,0,5,10,30,0,5,1,1,20,10,4650,2,3100
6,0,0,10,30,0,5,1,1,20,10,4650,2,3100
6,0,3,10,30,0,5,1,1,20,10,4650,2,3100
6,0,5,10,30,0,5,1,1,20,10,4650,2,3100
6,0,2,10,30,0,5,1,1,20,10,4650,2,3100
6,0,2,10,30,0,5,1,1,20,10,4650,2,3100
6,0,2,10,30,0,5,1,1,20,10,4650,2,3100
6,0,1,10,30,0,5,1,1,20,10,4650,2,3100
6,0,5,10,30,0,5,1,1,20,10,4650,2,3100
