"cluster","treatment","Y","G","R","alpha","beta","gamma_sq","sigma_sq","c1","c2","B","niter","total_cost"
4,1,107,10,10,0,5,1,1,20,10,4650,3,1100
4,1,106,10,10,0,5,1,1,20,10,4650,3,1100
4,1,117,10,10,0,5,1,1,20,10,4650,3,1100
4,1,107,10,10,0,5,1,1,20,10,4650,3,1100
4,1,108,10,10,0,5,1,1,20,10,4650,3,1100
5,1,132,10,10,0,5,1,1,20,10,4650,3,1100
5,1,176,10,10,0,5,1,1,20,10,4650,3,1100
5,1,171,10,10,0,5,1,1,20,10,4650,3,1100
5,1,152,10,10,0,5,1,1,20,10,4650,3,1100
5,1,145,10,10,0,5,1,1,20,10,4650,3,1100
5,1,159,10,10,0,5,1,1,20,10,4650,3,1100
5,1,157,10,10,0,5,1,1,20,10,4650,3,1100
5,1,153,10,10,0,5,1,1,20,10,4650,3,1100
5,1,133,10,10,0,5,1,1,20,10,4650,3,1100
5,1,152,10,10,0,5,1,1,20,10,4650,3,1100
6,1,404,10,10,0,5,1,1,20,10,4650,3,1100
6,1,345,10,10,0,5,1,1,20,10,4650,3,1100
6,1,373,10,10,0,5,1,1,20,10,4650,3,1100
6,1,346,10,10,0,5,1,1,20,10,4650,3,1100
6,1,389,10,10,0,5,1,1,20,10,4650,3,1100
6,1,351,10,10,0,5,1,1,20,10,4650,3,1100
6,1,399,10,10,0,5,1,1,20,10,4650,3,1100
6,1,374,10,10,0,5,1,1,20,10,4650,3,1100
6,1,364,10,10,0,5,1,1,20,10,4650,3,1100
6,1,415,10,10,0,5,1,1,20,10,4650,3,1100
7,1,36,10,10,0,5,1,1,20,10,4650,3,1100
7,1,49,10,10,0,5,1,1,20,10,4650,3,1100
7,1,56,10,10,0,5,1,1,20,10,4650,3,1100
7,1,45,10,10,0,5,1,1,20,10,4650,3,1100
7,1,27,10,10,0,5,1,1,20,10,4650,3,1100
7,1,32,10,10,0,5,1,1,20,10,4650,3,1100
7,1,33,10,10,0,5,1,1,20,10,4650,3,1100
7,1,37,10,10,0,5,1,1,20,10,4650,3,1100
7,1,34,10,10,0,5,1,1,20,10,4650,3,1100
7,1,46,10,10,0,5,1,1,20,10,4650,3,1100
8,1,83,10,10,0,5,1,1,20,10,4650,3,1100
8,1,64,10,10,0,5,1,1,20,10,4650,3,1100
8,1,57,10,10,0,5,1,1,20,10,4650,3,1100
8,1,75,10,10,0,5,1,1,20,10,4650,3,1100
8,1,69,10,10,0,5,1,1,20,10,4650,3,1100
8,1,67,10,10,0,5,1,1,20,10,4650,3,1100
8,1,79,10,10,0,5,1,1,20,10,4650,3,1100
8,1,66,10,10,0,5,1,1,20,10,4650,3,1100
8,1,64,10,10,0,5,1,1,20,10,4650,3,1100
8,1,76,10,10,0,5,1,1,20,10,4650,3,1100
9,0,1,10,10,0,5,1,1,20,10,4650,3,1100
9,0,0,10,10,0,5,1,1,20,10,4650,3,1100
9,0,0,10,10,0,5,1,1,20,10,4650,3,1100
9,0,1,10,10,0,5,1,1,20,10,4650,3,1100
9,0,0,10,10,0,5,1,1,20,10,4650,3,1100
9,0,0,10,10,0,5,1,1,20,10,4650,3,1100
9,0,1,10,10,0,5,1,1,20,10,4650,3,1100
9,0,1,10,10,0,5,1,1,20,10,4650,3,1100
9,0,2,10,10,0,5,1,1,20,10,4650,3,1100
9,0,0,10,10,0,5,1,1,20,10,4650,3,1100
10,0,0,10,10,0,5,1,1,20,10,4650,3,1100
10,0,0,10,10,0,5,1,1,20,10,4650,3,1100
10,0,1,10,10,0,5,1,1,20,10,4650,3,1100
10,0,0,10,10,0,5,1,1,20,10,4650,3,1100
10,0,0,10,10,0,5,1,1,20,10,4650,3,1100
10,0,1,10,10,0,5,1,1,20,10,4650,3,1100
10,0,2,10,10,0,5,1,1,20,10,4650,3,1100
10,0,1,10,10,0,5,1,1,20,10,4650,3,1100
10,0,1,10,10,0,5,1,1,20,10,4650,3,1100
10,0,0,10,10,0,5,1,1,20,10,4650,3,1100
1,0,0,10,10,0,5,1,1,20,10,4650,4,1100
1,0,0,10,10,0,5,1,1,20,10,4650,4,1100
1,0,0,10,10,0,5,1,1,20,10,4650,4,1100
1,0,0,10,10,0,5,1,1,20,10,4650,4,1100
1,0,0,10,10,0,5,1,1,20,10,4650,4,1100
1,0,0,10,10,0,5,1,1,20,10,4650,4,1100
1,0,1,10,10,0,5,1,1,20,10,4650,4,1100
1,0,0,10,10,0,5,1,1,20,10,4650,4,1100
1,0,0,10,10,0,5,1,1,20,10,4650,4,1100
1,0,1,10,10,0,5,1,1,20,10,4650,4,1100
2,0,1,10,10,0,5,1,1,20,10,4650,4,1100
2,0,2,10,10,0,5,1,1,20,10,4650,4,1100
2,0,0,10,10,0,5,1,1,20,10,4650,4,1100
2,0,0,10,10,0,5,1,1,20,10,4650,4,1100
2,0,1,10,10,0,5,1,1,20,10,4650,4,1100
2,0,2,10,10,0,5,1,1,20,10,4650,4,1100
2,0,1,10,10,0,5,1,1,20,10,4650,4,1100
2,0,0,10,10,0,5,1,1,20,10,4650,4,1100
2,0,2,10,10,0,5,1,1,20,10,4650,4,1100
2,0,2,10,10,0,5,1,1,20,10,4650,4,1100
3,1,342,10,10,0,5,1,1,20,10,4650,4,1100
3,1,353,10,10,0,5,1,1,20,10,4650,4,1100
3,1,362,10,10,0,5,1,1,20,10,4650,4,1100
3,1,339,10,10,0,5,1,1,20,10,4650,4,1100
3,1,366,10,10,0,5,1,1,20,10,4650,4,1100
3,1,373,10,10,0,5,1,1,20,10,4650,4,1100
3,1,349,10,10,0,5,1,1,20,10,4650,4,1100
3,1,345,10,10,0,5,1,1,20,10,4650,4,1100
3,1,358,10,10,0,5,1,1,20,10,4650,4,1100
3,1,369,10,10,0,5,1,1,20,10,4650,4,1100
4,0,0,10,10,0,5,1,1,20,10,4650,4,1100
4,0,2,10,10,0,5,1,1,20,10,4650,4,1100
4,0,2,10,10,0,5,1,1,20,10,4650,4,1100
4,0,3,10,10,0,5,1,1,20,10,4650,4,1100
4,0,3,10,10,0,5,1,1,20,10,4650,4,1100
4,0,1,10,10,0,5,1,1,20,10,4650,4,1100
4,0,3,10,10,0,5,1,1,20,10,4650,4,1100
4,0,0,10,10,0,5,1,1,20,10,4650,4,1100
4,0,1,10,10,0,5,1,1,20,10,4650,4,1100
4,0,2,10,10,0,5,1,1,20,10,4650,4,1100
5,0,0,10,10,0,5,1,1,20,10,4650,4,1100
5,0,0,10,10,0,5,1,1,20,10,4650,4,1100
5,0,0,10,10,0,5,1,1,20,10,4650,4,1100
5,0,0,10,10,0,5,1,1,20,10,4650,4,1100
5,0,1,10,10,0,5,1,1,20,10,4650,4,1100
5,0,0,10,10,0,5,1,1,20,10,4650,4,1100
5,0,0,10,10,0,5,1,1,20,10,4650,4,1100
5,0,3,10,10,0,5,1,1,20,10,4650,4,1100
5,0,0,10,10,0,5,1,1,20,10,4650,4,1100
5,0,0,10,10,0,5,1,1,20,10,4650,4,1100
6,1,139,10,10,0,5,1,1,20,10,4650,4,1100
6,1,129,10,10,0,5,1,1,20,10,4650,4,1100
6,1,136,10,10,0,5,1,1,20,10,4650,4,1100
6,1,148,10,10,0,5,1,1,20,10,4650,4,1100
6,1,130,10,10,0,5,1,1,20,10,4650,4,1100
6,1,111,10,10,0,5,1,1,20,10,4650,4,1100
6,1,168,10,10,0,5,1,1,20,10,4650,4,1100
6,1,140,10,10,0,5,1,1,20,10,4650,4,1100
6,1,123,10,10,0,5,1,1,20,10,4650,4,1100
6,1,132,10,10,0,5,1,1,20,10,4650,4,1100
7,0,2,10,10,0,5,1,1,20,10,4650,4,1100
7,0,0,10,10,0,5,1,1,20,10,4650,4,1100
7,0,1,10,10,0,5,1,1,20,10,4650,4,1100
7,0,1,10,10,0,5,1,1,20,10,4650,4,1100
7,0,0,10,10,0,5,1,1,20,10,4650,4,1100
7,0,0,10,10,0,5,1,1,20,10,4650,4,1100
7,0,0,10,10,0,5,1,1,20,10,4650,4,1100
7,0,0,10,10,0,5,1,1,20,10,4650,4,1100
7,0,2,10,10,0,5,1,1,20,10,4650,4,1100
7,0,1,10,10,0,5,1,1,20,10,4650,4,1100
8,0,0,10,10,0,5,1,1,20,10,4650,4,1100
8,0,0,10,10,0,5,1,1,20,10,4650,4,1100
8,0,0,10,10,0,5,1,1,20,10,4650,4,1100
8,0,0,10,10,0,5,1,1,20,10,4650,4,1100
8,0,0,10,10,0,5,1,1,20,10,4650,4,1100
8,0,0,10,10,0,5,1,1,20,10,4650,4,1100
8,0,0,10,10,0,5,1,1,20,10,4650,4,1100
8,0,0,10,10,0,5,1,1,20,10,4650,4,1100
8,0,1,10,10,0,5,1,1,20,10,4650,4,1100
8,0,1,10,10,0,5,1,1,20,10,4650,4,1100
9,0,0,10,10,0,5,1,1,20,10,4650,4,1100
9,0,1,10,10,0,5,1,1,20,10,4650,4,1100
9,0,0,10,10,0,5,1,1,20,10,4650,4,1100
9,0,1,10,10,0,5,1,1,20,10,4650,4,1100
9,0,0,10,10,0,5,1,1,20,10,4650,4,1100
9,0,0,10,10,0,5,1,1,20,10,4650,4,1100
9,0,1,10,10,0,5,1,1,20,10,4650,4,1100
9,0,0,10,10,0,5,1,1,20,10,4650,4,1100
9,0,0,10,10,0,5,1,1,20,10,4650,4,1100
9,0,0,10,10,0,5,1,1,20,10,4650,4,1100
10,0,0,10,10,0,5,1,1,20,10,4650,4,1100
10,0,1,10,10,0,5,1,1,20,10,4650,4,1100
10,0,1,10,10,0,5,1,1,20,10,4650,4,1100
10,0,0,10,10,0,5,1,1,20,10,4650,4,1100
10,0,0,10,10,0,5,1,1,20,10,4650,4,1100
10,0,0,10,10,0,5,1,1,20,10,4650,4,1100
10,0,2,10,10,0,5,1,1,20,10,4650,4,1100
10,0,0,10,10,0,5,1,1,20,10,4650,4,1100
10,0,1,10,10,0,5,1,1,20,10,4650,4,1100
10,0,0,10,10,0,5,1,1,20,10,4650,4,1100
1,0,0,10,10,0,5,1,1,20,10,4650,5,1100
1,0,0,10,10,0,5,1,1,20,10,4650,5,1100
1,0,1,10,10,0,5,1,1,20,10,4650,5,1100
1,0,0,10,10,0,5,1,1,20,10,4650,5,1100
1,0,0,10,10,0,5,1,1,20,10,4650,5,1100
1,0,0,10,10,0,5,1,1,20,10,4650,5,1100
1,0,0,10,10,0,5,1,1,20,10,4650,5,1100
1,0,0,10,10,0,5,1,1,20,10,4650,5,1100
1,0,1,10,10,0,5,1,1,20,10,4650,5,1100
1,0,0,10,10,0,5,1,1,20,10,4650,5,1100
2,1,324,10,10,0,5,1,1,20,10,4650,5,1100
2,1,308,10,10,0,5,1,1,20,10,4650,5,1100
2,1,331,10,10,0,5,1,1,20,10,4650,5,1100
2,1,282,10,10,0,5,1,1,20,10,4650,5,1100
2,1,283,10,10,0,5,1,1,20,10,4650,5,1100
2,1,288,10,10,0,5,1,1,20,10,4650,5,1100
2,1,366,10,10,0,5,1,1,20,10,4650,5,1100
2,1,285,10,10,0,5,1,1,20,10,4650,5,1100
2,1,313,10,10,0,5,1,1,20,10,4650,5,1100
2,1,302,10,10,0,5,1,1,20,10,4650,5,1100
3,1,105,10,10,0,5,1,1,20,10,4650,5,1100
3,1,87,10,10,0,5,1,1,20,10,4650,5,1100
3,1,122,10,10,0,5,1,1,20,10,4650,5,1100
3,1,103,10,10,0,5,1,1,20,10,4650,5,1100
3,1,101,10,10,0,5,1,1,20,10,4650,5,1100
3,1,84,10,10,0,5,1,1,20,10,4650,5,1100
3,1,97,10,10,0,5,1,1,20,10,4650,5,1100
3,1,88,10,10,0,5,1,1,20,10,4650,5,1100
3,1,111,10,10,0,5,1,1,20,10,4650,5,1100
3,1,83,10,10,0,5,1,1,20,10,4650,5,1100
4,0,0,10,10,0,5,1,1,20,10,4650,5,1100
4,0,0,10,10,0,5,1,1,20,10,4650,5,1100
4,0,1,10,10,0,5,1,1,20,10,4650,5,1100
4,0,0,10,10,0,5,1,1,20,10,4650,5,1100
4,0,2,10,10,0,5,1,1,20,10,4650,5,1100
4,0,0,10,10,0,5,1,1,20,10,4650,5,1100
4,0,0,10,10,0,5,1,1,20,10,4650,5,1100
4,0,0,10,10,0,5,1,1,20,10,4650,5,1100
4,0,2,10,10,0,5,1,1,20,10,4650,5,1100
4,0,0,10,10,0,5,1,1,20,10,4650,5,1100
5,1,70,10,10,0,5,1,1,20,10,4650,5,1100
5,1,70,10,10,0,5,1,1,20,10,4650,5,1100
5,1,76,10,10,0,5,1,1,20,10,4650,5,1100
5,1,78,10,10,0,5,1,1,20,10,4650,5,1100
5,1,75,10,10,0,5,1,1,20,10,4650,5,1100
5,1,79,10,10,0,5,1,1,20,10,4650,5,1100
5,1,73,10,10,0,5,1,1,20,10,4650,5,1100
5,1,63,10,10,0,5,1,1,20,10,4650,5,1100
5,1,82,10,10,0,5,1,1,20,10,4650,5,1100
5,1,84,10,10,0,5,1,1,20,10,4650,5,1100
6,1,76,10,10,0,5,1,1,20,10,4650,5,1100
6,1,81,10,10,0,5,1,1,20,10,4650,5,1100
6,1,80,10,10,0,5,1,1,20,10,4650,5,1100
6,1,88,10,10,0,5,1,1,20,10,4650,5,1100
6,1,79,10,10,0,5,1,1,20,10,4650,5,1100
6,1,71,10,10,0,5,1,1,20,10,4650,5,1100
6,1,85,10,10,0,5,1,1,20,10,4650,5,1100
6,1,84,10,10,0,5,1,1,20,10,4650,5,1100
6,1,88,10,10,0,5,1,1,20,10,4650,5,1100
6,1,88,10,10,0,5,1,1,20,10,4650,5,1100
7,1,528,10,10,0,5,1,1,20,10,4650,5,1100
7,1,558,10,10,0,5,1,1,20,10,4650,5,1100
