"cluster","treatment","Y","G","R","alpha","beta","gamma_sq","sigma_sq","c1","c2","B","niter","total_cost"
2,0,2,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0,5,30,0,5,1,1,20,10,4650,1,1550
2,0,1,5,30,0,5,1,1,20,10,4650,1,1550
2,0,2,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0,5,30,0,5,1,1,20,10,4650,1,1550
2,0,2,5,30,0,5,1,1,20,10,4650,1,1550
3,0,7,5,30,0,5,1,1,20,10,4650,1,1550
3,0,10,5,30,0,5,1,1,20,10,4650,1,1550
3,0,5,5,30,0,5,1,1,20,10,4650,1,1550
3,0,7,5,30,0,5,1,1,20,10,4650,1,1550
3,0,6,5,30,0,5,1,1,20,10,4650,1,1550
3,0,11,5,30,0,5,1,1,20,10,4650,1,1550
3,0,4,5,30,0,5,1,1,20,10,4650,1,1550
3,0,6,5,30,0,5,1,1,20,10,4650,1,1550
3,0,4,5,30,0,5,1,1,20,10,4650,1,1550
3,0,4,5,30,0,5,1,1,20,10,4650,1,1550
3,0,10,5,30,0,5,1,1,20,10,4650,1,1550
3,0,6,5,30,0,5,1,1,20,10,4650,1,1550
3,0,2,5,30,0,5,1,1,20,10,4650,1,1550
3,0,6,5,30,0,5,1,1,20,10,4650,1,1550
3,0,4,5,30,0,5,1,1,20,10,4650,1,1550
3,0,8,5,30,0,5,1,1,20,10,4650,1,1550
3,0,7,5,30,0,5,1,1,20,10,4650,1,1550
3,0,11,5,30,0,5,1,1,20,10,4650,1,1550
3,0,6,5,30,0,5,1,1,20,10,4650,1,1550
3,0,7,5,30,0,5,1,1,20,10,4650,1,1550
3,0,7,5,30,0,5,1,1,20,10,4650,1,1550
3,0,6,5,30,0,5,1,1,20,10,4650,1,1550
3,0,7,5,30,0,5,1,1,20,10,4650,1,1550
3,0,9,5,30,0,5,1,1,20,10,4650,1,1550
3,0,3,5,30,0,5,1,1,20,10,4650,1,1550
3,0,8,5,30,0,5,1,1,20,10,4650,1,1550
3,0,8,5,30,0,5,1,1,20,10,4650,1,1550
3,0,4,5,30,0,5,1,1,20,10,4650,1,1550
3,0,2,5,30,0,5,1,1,20,10,4650,1,1550
3,0,7,5,30,0,5,1,1,20,10,4650,1,1550
4,0,1,5,30,0,5,1,1,20,10,4650,1,1550
4,0,3,5,30,0,5,1,1,20,10,4650,1,1550
4,0,4,5,30,0,5,1,1,20,10,4650,1,1550
4,0,3,5,30,0,5,1,1,20,10,4650,1,1550
4,0,6,5,30,0,5,1,1,20,10,4650,1,1550
4,0,3,5,30,0,5,1,1,20,10,4650,1,1550
4,0,2,5,30,0,5,1,1,20,10,4650,1,1550
4,0,2,5,30,0,5,1,1,20,10,4650,1,1550
4,0,3,5,30,0,5,1,1,20,10,4650,1,1550
4,0,3,5,30,0,5,1,1,20,10,4650,1,1550
4,0,5,5,30,0,5,1,1,20,10,4650,1,1550
4,0,3,5,30,0,5,1,1,20,10,4650,1,1550
4,0,4,5,30,0,5,1,1,20,10,4650,1,1550
4,0,2,5,30,0,5,1,1,20,10,4650,1,1550
4,0,2,5,30,0,5,1,1,20,10,4650,1,1550
4,0,2,5,30,0,5,1,1,20,10,4650,1,1550
4,0,8,5,30,0,5,1,1,20,10,4650,1,1550
4,0,2,5,30,0,5,1,1,20,10,4650,1,1550
4,0,2,5,30,0,5,1,1,20,10,4650,1,1550
4,0,5,5,30,0,5,1,1,20,10,4650,1,1550
4,0,4,5,30,0,5,1,1,20,10,4650,1,1550
4,0,1,5,30,0,5,1,1,20,10,4650,1,1550
4,0,5,5,30,0,5,1,1,20,10,4650,1,1550
4,0,2,5,30,0,5,1,1,20,10,4650,1,1550
4,0,3,5,30,0,5,1,1,20,10,4650,1,1550
4,0,3,5,30,0,5,1,1,20,10,4650,1,1550
4,0,3,5,30,0,5,1,1,20,10,4650,1,1550
4,0,4,5,30,0,5,1,1,20,10,4650,1,1550
4,0,2,5,30,0,5,1,1,20,10,4650,1,1550
4,0,5,5,30,0,5,1,1,20,10,4650,1,1550
5,1,366,5,30,0,5,1,1,20,10,4650,1,1550
5,1,421,5,30,0,5,1,1,20,10,4650,1,1550
5,1,394,5,30,0,5,1,1,20,10,4650,1,1550
5,1,389,5,30,0,5,1,1,20,10,4650,1,1550
5,1,392,5,30,0,5,1,1,20,10,4650,1,1550
5,1,385,5,30,0,5,1,1,20,10,4650,1,1550
5,1,359,5,30,0,5,1,1,20,10,4650,1,1550
5,1,352,5,30,0,5,1,1,20,10,4650,1,1550
5,1,394,5,30,0,5,1,1,20,10,4650,1,1550
5,1,370,5,30,0,5,1,1,20,10,4650,1,1550
5,1,368,5,30,0,5,1,1,20,10,4650,1,1550
5,1,428,5,30,0,5,1,1,20,10,4650,1,1550
5,1,379,5,30,0,5,1,1,20,10,4650,1,1550
5,1,361,5,30,0,5,1,1,20,10,4650,1,1550
5,1,373,5,30,0,5,1,1,20,10,4650,1,1550
5,1,349,5,30,0,5,1,1,20,10,4650,1,1550
5,1,394,5,30,0,5,1,1,20,10,4650,1,1550
5,1,367,5,30,0,5,1,1,20,10,4650,1,1550
5,1,377,5,30,0,5,1,1,20,10,4650,1,1550
5,1,358,5,30,0,5,1,1,20,10,4650,1,1550
5,1,379,5,30,0,5,1,1,20,10,4650,1,1550
5,1,388,5,30,0,5,1,1,20,10,4650,1,1550
5,1,400,5,30,0,5,1,1,20,10,4650,1,1550
5,1,395,5,30,0,5,1,1,20,10,4650,1,1550
5,1,367,5,30,0,5,1,1,20,10,4650,1,1550
5,1,385,5,30,0,5,1,1,20,10,4650,1,1550
5,1,375,5,30,0,5,1,1,20,10,4650,1,1550
5,1,373,5,30,0,5,1,1,20,10,4650,1,1550
5,1,388,5,30,0,5,1,1,20,10,4650,1,1550
5,1,410,5,30,0,5,1,1,20,10,4650,1,1550
1,1,571,5,30,0,5,1,1,20,10,4650,2,1550
1,1,563,5,30,0,5,1,1,20,10,4650,2,1550
1,1,570,5,30,0,5,1,1,20,10,4650,2,1550
1,1,516,5,30,0,5,1,1,20,10,4650,2,1550
1,1,558,5,30,0,5,1,1,20,10,4650,2,1550
1,1,534,5,30,0,5,1,1,20,10,4650,2,1550
1,1,510,5,30,0,5,1,1,20,10,4650,2,1550
1,1,549,5,30,0,5,1,1,20,10,4650,2,1550
1,1,552,5,30,0,5,1,1,20,10,4650,2,1550
1,1,573,5,30,0,5,1,1,20,10,4650,2,1550
1,1,551,5,30,0,5,1,1,20,10,4650,2,1550
1,1,587,5,30,0,5,1,1,20,10,4650,2,1550
1,1,549,5,30,0,5,1,1,20,10,4650,2,1550
1,1,565,5,30,0,5,1,1,20,10,4650,2,1550
1,1,592,5,30,0,5,1,1,20,10,4650,2,1550
1,1,560,5,30,0,5,1,1,20,10,4650,2,1550
1,1,526,5,30,0,5,1,1,20,10,4650,2,1550
1,1,566,5,30,0,5,1,1,20,10,4650,2,1550
1,1,542,5,30,0,5,1,1,20,10,4650,2,1550
1,1,556,5,30,0,5,1,1,20,10,4650,2,1550
1,1,561,5,30,0,5,1,1,20,10,4650,2,1550
1,1,550,5,30,0,5,1,1,20,10,4650,2,1550
1,1,549,5,30,0,5,1,1,20,10,4650,2,1550
1,1,529,5,30,0,5,1,1,20,10,4650,2,1550
1,1,568,5,30,0,5,1,1,20,10,4650,2,1550
1,1,550,5,30,0,5,1,1,20,10,4650,2,1550
1,1,566,5,30,0,5,1,1,20,10,4650,2,1550
1,1,579,5,30,0,5,1,1,20,10,4650,2,1550
1,1,522,5,30,0,5,1,1,20,10,4650,2,1550
1,1,559,5,30,0,5,1,1,20,10,4650,2,1550
2,0,4,5,30,0,5,1,1,20,10,4650,2,1550
2,0,4,5,30,0,5,1,1,20,10,4650,2,1550
2,0,5,5,30,0,5,1,1,20,10,4650,2,1550
2,0,6,5,30,0,5,1,1,20,10,4650,2,1550
2,0,6,5,30,0,5,1,1,20,10,4650,2,1550
2,0,2,5,30,0,5,1,1,20,10,4650,2,1550
2,0,7,5,30,0,5,1,1,20,10,4650,2,1550
2,0,2,5,30,0,5,1,1,20,10,4650,2,1550
2,0,2,5,30,0,5,1,1,20,10,4650,2,1550
2,0,7,5,30,0,5,1,1,20,10,4650,2,1550
2,0,5,5,30,0,5,1,1,20,10,4650,2,1550
2,0,7,5,30,0,5,1,1,20,10,4650,2,1550
2,0,5,5,30,0,5,1,1,20,10,4650,2,1550
2,0,0,5,30,0,5,1,1,20,10,4650,2,1550
2,0,7,5,30,0,5,1,1,20,10,4650,2,1550
2,0,11,5,30,0,5,1,1,20,10,4650,2,1550
2,0,8,5,30,0,5,1,1,20,10,4650,2,1550
2,0,7,5,30,0,5,1,1,20,10,4650,2,1550
2,0,5,5,30,0,5,1,1,20,10,4650,2,1550
2,0,6,5,30,0,5,1,1,20,10,4650,2,1550
2,0,3,5,30,0,5,1,1,20,10,4650,2,1550
2,0,8,5,30,0,5,1,1,20,10,4650,2,1550
2,0,3,5,30,0,5,1,1,20,10,4650,2,1550
2,0,6,5,30,0,5,1,1,20,10,4650,2,1550
2,0,4,5,30,0,5,1,1,20,10,4650,2,1550
2,0,6,5,30,0,5,1,1,20,10,4650,2,1550
2,0,2,5,30,0,5,1,1,20,10,4650,2,1550
2,0,9,5,30,0,5,1,1,20,10,4650,2,1550
2,0,5,5,30,0,5,1,1,20,10,4650,2,1550
2,0,7,5,30,0,5,1,1,20,10,4650,2,1550
3,1,349,5,30,0,5,1,1,20,10,4650,2,1550
3,1,326,5,30,0,5,1,1,20,10,4650,2,1550
3,1,296,5,30,0,5,1,1,20,10,4650,2,1550
3,1,316,5,30,0,5,1,1,20,10,4650,2,1550
3,1,344,5,30,0,5,1,1,20,10,4650,2,1550
3,1,307,5,30,0,5,1,1,20,10,4650,2,1550
3,1,337,5,30,0,5,1,1,20,10,4650,2,1550
3,1,352,5,30,0,5,1,1,20,10,4650,2,1550
3,1,348,5,30,0,5,1,1,20,10,4650,2,1550
3,1,295,5,30,0,5,1,1,20,10,4650,2,1550
3,1,321,5,30,0,5,1,1,20,10,4650,2,1550
3,1,337,5,30,0,5,1,1,20,10,4650,2,1550
3,1,354,5,30,0,5,1,1,20,10,4650,2,1550
3,1,293,5,30,0,5,1,1,20,10,4650,2,1550
3,1,326,5,30,0,5,1,1,20,10,4650,2,1550
3,1,343,5,30,0,5,1,1,20,10,4650,2,1550
3,1,303,5,30,0,5,1,1,20,10,4650,2,1550
3,1,326,5,30,0,5,1,1,20,10,4650,2,1550
3,1,329,5,30,0,5,1,1,20,10,4650,2,1550
3,1,330,5,30,0,5,1,1,20,10,4650,2,1550
3,1,320,5,30,0,5,1,1,20,10,4650,2,1550
3,1,323,5,30,0,5,1,1,20,10,4650,2,1550
3,1,348,5,30,0,5,1,1,20,10,4650,2,1550
3,1,344,5,30,0,5,1,1,20,10,4650,2,1550
3,1,332,5,30,0,5,1,1,20,10,4650,2,1550
3,1,310,5,30,0,5,1,1,20,10,4650,2,1550
3,1,326,5,30,0,5,1,1,20,10,4650,2,1550
3,1,339,5,30,0,5,1,1,20,10,4650,2,1550
3,1,312,5,30,0,5,1,1,20,10,4650,2,1550
3,1,367,5,30,0,5,1,1,20,10,4650,2,1550
4,0,18,5,30,0,5,1,1,20,10,4650,2,1550
4,0,13,5,30,0,5,1,1,20,10,4650,2,1550
4,0,23,5,30,0,5,1,1,20,10,4650,2,1550
4,0,14,5,30,0,5,1,1,20,10,4650,2,1550
4,0,19,5,30,0,5,1,1,20,10,4650,2,1550
4,0,18,5,30,0,5,1,1,20,10,4650,2,1550
4,0,16,5,30,0,5,1,1,20,10,4650,2,1550
4,0,11,5,30,0,5,1,1,20,10,4650,2,1550
4,0,22,5,30,0,5,1,1,20,10,4650,2,1550
4,0,16,5,30,0,5,1,1,20,10,4650,2,1550
4,0,14,5,30,0,5,1,1,20,10,4650,2,1550
4,0,19,5,30,0,5,1,1,20,10,4650,2,1550
4,0,20,5,30,0,5,1,1,20,10,4650,2,1550
4,0,18,5,30,0,5,1,1,20,10,4650,2,1550
4,0,11,5,30,0,5,1,1,20,10,4650,2,1550
4,0,22,5,30,0,5,1,1,20,10,4650,2,1550
4,0,21,5,30,0,5,1,1,20,10,4650,2,1550
4,0,26,5,30,0,5,1,1,20,10,4650,2,1550
4,0,17,5,30,0,5,1,1,20,10,4650,2,1550
4,0,17,5,30,0,5,1,1,20,10,4650,2,1550
4,0,21,5,30,0,5,1,1,20,10,4650,2,1550
4,0,17,5,30,0,5,1,1,20,10,4650,2,1550
4,0,18,5,30,0,5,1,1,20,10,4650,2,1550
4,0,11,5,30,0,5,1,1,20,10,4650,2,1550
4,0,25,5,30,0,5,1,1,20,10,4650,2,1550
4,0,24,5,30,0,5,1,1,20,10,4650,2,1550
4,0,18,5,30,0,5,1,1,20,10,4650,2,1550
4,0,15,5,30,0,5,1,1,20,10,4650,2,1550
4,0,18,5,30,0,5,1,1,20,10,4650,2,1550
4,0,22,5,30,0,5,1,1,20,10,4650,2,1550
5,0,8,5,30,0,5,1,1,20,10,4650,2,1550
5,0,6,5,30,0,5,1,1,20,10,4650,2,1550
5,0,11,5,30,0,5,1,1,20,10,4650,2,1550
5,0,14,5,30,0,5,1,1,20,10,4650,2,1550
5,0,19,5,30,0,5,1,1,20,10,4650,2,1550
5,0,10,5,30,0,5,1,1,20,10,4650,2,1550
5,0,9,5,30,0,5,1,1,20,10,4650,2,1550
5,0,11,5,30,0,5,1,1,20,10,4650,2,1550
5,0,5,5,30,0,5,1,1,20,10,4650,2,1550
5,0,13,5,30,0,5,1,1,20,10,4650,2,1550
5,0,9,5,30,0,5,1,1,20,10,4650,2,1550
5,0,6,5,30,0,5,1,1,20,10,4650,2,1550
5,0,13,5,30,0,5,1,1,20,10,4650,2,1550
5,0,13,5,30,0,5,1,1,20,10,4650,2,1550
5,0,5,5,30,0,5,1,1,20,10,4650,2,1550
5,0,5,5,30,0,5,1,1,20,10,4650,2,1550
5,0,9,5,30,0,5,1,1,20,10,4650,2,1550
5,0,15,5,30,0,5,1,1,20,10,4650,2,1550
5,0,9,5,30,0,5,1,1,20,10,4650,2,1550
5,0,8,5,30,0,5,1,1,20,10,4650,2,1550
5,0,10,5,30,0,5,1,1,20,10,4650,2,1550
5,0,6,5,30,0,5,1,1,20,10,4650,2,1550
5,0,8,5,30,0,5,1,1,20,10,4650,2,1550
5,0,7,5,30,0,5,1,1,20,10,4650,2,1550
5,0,13,5,30,0,5,1,1,20,10,4650,2,1550
5,0,18,5,30,0,5,1,1,20,10,4650,2,1550
5,0,10,5,30,0,5,1,1,20,10,4650,2,1550
5,0,7,5,30,0,5,1,1,20,10,4650,2,1550
5,0,14,5,30,0,5,1,1,20,10,4650,2,1550
5,0,12,5,30,0,5,1,1,20,10,4650,2,1550
1,1,195,5,30,0,5,1,1,20,10,4650,3,1550
1,1,234,5,30,0,5,1,1,20,10,4650,3,1550
1,1,195,5,30,0,5,1,1,20,10,4650,3,1550
1,1,175,5,30,0,5,1,1,20,10,4650,3,1550
1,1,244,5,30,0,5,1,1,20,10,4650,3,1550
1,1,231,5,30,0,5,1,1,20,10,4650,3,1550
1,1,218,5,30,0,5,1,1,20,10,4650,3,1550
1,1,208,5,30,0,5,1,1,20,10,4650,3,1550
1,1,243,5,30,0,5,1,1,20,10,4650,3,1550
1,1,203,5,30,0,5,1,1,20,10,4650,3,1550
1,1,194,5,30,0,5,1,1,20,10,4650,3,1550
1,1,218,5,30,0,5,1,1,20,10,4650,3,1550
1,1,242,5,30,0,5,1,1,20,10,4650,3,1550
1,1,205,5,30,0,5,1,1,20,10,4650,3,1550
1,1,216,5,30,0,5,1,1,20,10,4650,3,1550
1,1,210,5,30,0,5,1,1,20,10,4650,3,1550
1,1,221,5,30,0,5,1,1,20,10,4650,3,1550
1,1,230,5,30,0,5,1,1,20,10,4650,3,1550
1,1,201,5,30,0,5,1,1,20,10,4650,3,1550
1,1,190,5,30,0,5,1,1,20,10,4650,3,1550
1,1,224,5,30,0,5,1,1,20,10,4650,3,1550
1,1,197,5,30,0,5,1,1,20,10,4650,3,1550
1,1,220,5,30,0,5,1,1,20,10,4650,3,1550
1,1,212,5,30,0,5,1,1,20,10,4650,3,1550
1,1,231,5,30,0,5,1,1,20,10,4650,3,1550
1,1,206,5,30,0,5,1,1,20,10,4650,3,1550
1,1,215,5,30,0,5,1,1,20,10,4650,3,1550
1,1,224,5,30,0,5,1,1,20,10,4650,3,1550
1,1,231,5,30,0,5,1,1,20,10,4650,3,1550
1,1,212,5,30,0,5,1,1,20,10,4650,3,1550
2,0,5,5,30,0,5,1,1,20,10,4650,3,1550
2,0,5,5,30,0,5,1,1,20,10,4650,3,1550
2,0,5,5,30,0,5,1,1,20,10,4650,3,1550
2,0,3,5,30,0,5,1,1,20,10,4650,3,1550
2,0,3,5,30,0,5,1,1,20,10,4650,3,1550
2,0,2,5,30,0,5,1,1,20,10,4650,3,1550
2,0,2,5,30,0,5,1,1,20,10,4650,3,1550
2,0,3,5,30,0,5,1,1,20,10,4650,3,1550
2,0,4,5,30,0,5,1,1,20,10,4650,3,1550
2,0,4,5,30,0,5,1,1,20,10,4650,3,1550
2,0,5,5,30,0,5,1,1,20,10,4650,3,1550
2,0,6,5,30,0,5,1,1,20,10,4650,3,1550
2,0,1,5,30,0,5,1,1,20,10,4650,3,1550
2,0,4,5,30,0,5,1,1,20,10,4650,3,1550
2,0,4,5,30,0,5,1,1,20,10,4650,3,1550
2,0,6,5,30,0,5,1,1,20,10,4650,3,1550
2,0,5,5,30,0,5,1,1,20,10,4650,3,1550
2,0,2,5,30,0,5,1,1,20,10,4650,3,1550
2,0,6,5,30,0,5,1,1,20,10,4650,3,1550
2,0,1,5,30,0,5,1,1,20,10,4650,3,1550
2,0,2,5,30,0,5,1,1,20,10,4650,3,1550
2,0,4,5,30,0,5,1,1,20,10,4650,3,1550
2,0,2,5,30,0,5,1,1,20,10,4650,3,1550
2,0,2,5,30,0,5,1,1,20,10,4650,3,1550
2,0,1,5,30,0,5,1,1,20,10,4650,3,1550
2,0,2,5,30,0,5,1,1,20,10,4650,3,1550
2,0,4,5,30,0,5,1,1,20,10,4650,3,1550
2,0,1,5,30,0,5,1,1,20,10,4650,3,1550
2,0,4,5,30,0,5,1,1,20,10,4650,3,1550
2,0,9,5,30,0,5,1,1,20,10,4650,3,1550
3,1,763,5,30,0,5,1,1,20,10,4650,3,1550
3,1,769,5,30,0,5,1,1,20,10,4650,3,1550
3,1,746,5,30,0,5,1,1,20,10,4650,3,1550
3,1,762,5,30,0,5,1,1,20,10,4650,3,1550
3,1,791,5,30,0,5,1,1,20,10,4650,3,1550
3,1,748,5,30,0,5,1,1,20,10,4650,3,1550
3,1,703,5,30,0,5,1,1,20,10,4650,3,1550
3,1,837,5,30,0,5,1,1,20,10,4650,3,1550
3,1,772,5,30,0,5,1,1,20,10,4650,3,1550
3,1,732,5,30,0,5,1,1,20,10,4650,3,1550
3,1,752,5,30,0,5,1,1,20,10,4650,3,1550
3,1,712,5,30,0,5,1,1,20,10,4650,3,1550
3,1,750,5,30,0,5,1,1,20,10,4650,3,1550
3,1,725,5,30,0,5,1,1,20,10,4650,3,1550
3,1,727,5,30,0,5,1,1,20,10,4650,3,1550
3,1,755,5,30,0,5,1,1,20,10,4650,3,1550
3,1,728,5,30,0,5,1,1,20,10,4650,3,1550
3,1,775,5,30,0,5,1,1,20,10,4650,3,1550
3,1,763,5,30,0,5,1,1,20,10,4650,3,1550
3,1,763,5,30,0,5,1,1,20,10,4650,3,1550
3,1,727,5,30,0,5,1,1,20,10,4650,3,1550
3,1,752,5,30,0,5,1,1,20,10,4650,3,1550
3,1,755,5,30,0,5,1,1,20,10,4650,3,1550
3,1,783,5,30,0,5,1,1,20,10,4650,3,1550
3,1,736,5,30,0,5,1,1,20,10,4650,3,1550
3,1,723,5,30,0,5,1,1,20,10,4650,3,1550
3,1,738,5,30,0,5,1,1,20,10,4650,3,1550
3,1,791,5,30,0,5,1,1,20,10,4650,3,1550
3,1,810,5,30,0,5,1,1,20,10,4650,3,1550
3,1,723,5,30,0,5,1,1,20,10,4650,3,1550
4,1,80,5,30,0,5,1,1,20,10,4650,3,1550
4,1,86,5,30,0,5,1,1,20,10,4650,3,1550
4,1,89,5,30,0,5,1,1,20,10,4650,3,1550
4,1,84,5,30,0,5,1,1,20,10,4650,3,1550
4,1,88,5,30,0,5,1,1,20,10,4650,3,1550
4,1,90,5,30,0,5,1,1,20,10,4650,3,1550
4,1,127,5,30,0,5,1,1,20,10,4650,3,1550
4,1,90,5,30,0,5,1,1,20,10,4650,3,1550
4,1,93,5,30,0,5,1,1,20,10,4650,3,1550
4,1,79,5,30,0,5,1,1,20,10,4650,3,1550
4,1,96,5,30,0,5,1,1,20,10,4650,3,1550
4,1,101,5,30,0,5,1,1,20,10,4650,3,1550
4,1,93,5,30,0,5,1,1,20,10,4650,3,1550
4,1,105,5,30,0,5,1,1,20,10,4650,3,1550
4,1,78,5,30,0,5,1,1,20,10,4650,3,1550
4,1,79,5,30,0,5,1,1,20,10,4650,3,1550
4,1,82,5,30,0,5,1,1,20,10,4650,3,1550
4,1,124,5,30,0,5,1,1,20,10,4650,3,1550
4,1,80,5,30,0,5,1,1,20,10,4650,3,1550
4,1,96,5,30,0,5,1,1,20,10,4650,3,1550
4,1,89,5,30,0,5,1,1,20,10,4650,3,1550
4,1,98,5,30,0,5,1,1,20,10,4650,3,1550
4,1,81,5,30,0,5,1,1,20,10,4650,3,1550
4,1,115,5,30,0,5,1,1,20,10,4650,3,1550
4,1,96,5,30,0,5,1,1,20,10,4650,3,1550
4,1,95,5,30,0,5,1,1,20,10,4650,3,1550
4,1,79,5,30,0,5,1,1,20,10,4650,3,1550
4,1,91,5,30,0,5,1,1,20,10,4650,3,1550
4,1,82,5,30,0,5,1,1,20,10,4650,3,1550
4,1,105,5,30,0,5,1,1,20,10,4650,3,1550
5,1,177,5,30,0,5,1,1,20,10,4650,3,1550
5,1,180,5,30,0,5,1,1,20,10,4650,3,1550
5,1,188,5,30,0,5,1,1,20,10,4650,3,1550
5,1,178,5,30,0,5,1,1,20,10,4650,3,1550
5,1,189,5,30,0,5,1,1,20,10,4650,3,1550
5,1,203,5,30,0,5,1,1,20,10,4650,3,1550
5,1,213,5,30,0,5,1,1,20,10,4650,3,1550
5,1,198,5,30,0,5,1,1,20,10,4650,3,1550
5,1,201,5,30,0,5,1,1,20,10,4650,3,1550
5,1,196,5,30,0,5,1,1,20,10,4650,3,1550
5,1,202,5,30,0,5,1,1,20,10,4650,3,1550
5,1,193,5,30,0,5,1,1,20,10,4650,3,1550
5,1,176,5,30,0,5,1,1,20,10,4650,3,1550
5,1,207,5,30,0,5,1,1,20,10,4650,3,1550
5,1,210,5,30,0,5,1,1,20,10,4650,3,1550
5,1,190,5,30,0,5,1,1,20,10,4650,3,1550
5,1,198,5,30,0,5,1,1,20,10,4650,3,1550
5,1,197,5,30,0,5,1,1,20,10,4650,3,1550
5,1,209,5,30,0,5,1,1,20,10,4650,3,1550
5,1,196,5,30,0,5,1,1,20,10,4650,3,1550
5,1,184,5,30,0,5,1,1,20,10,4650,3,1550
5,1,205,5,30,0,5,1,1,20,10,4650,3,1550
5,1,203,5,30,0,5,1,1,20,10,4650,3,1550
5,1,210,5,30,0,5,1,1,20,10,4650,3,1550
5,1,209,5,30,0,5,1,1,20,10,4650,3,1550
5,1,176,5,30,0,5,1,1,20,10,4650,3,1550
5,1,194,5,30,0,5,1,1,20,10,4650,3,1550
5,1,176,5,30,0,5,1,1,20,10,4650,3,1550
5,1,200,5,30,0,5,1,1,20,10,4650,3,1550
5,1,204,5,30,0,5,1,1,20,10,4650,3,1550
1,0,0,5,30,0,5,1,1,20,10,4650,4,1550
1,0,0,5,30,0,5,1,1,20,10,4650,4,1550
1,0,0,5,30,0,5,1,1,20,10,4650,4,1550
1,0,1,5,30,0,5,1,1,20,10,4650,4,1550
1,0,0,5,30,0,5,1,1,20,10,4650,4,1550
1,0,0,5,30,0,5,1,1,20,10,4650,4,1550
1,0,0,5,30,0,5,1,1,20,10,4650,4,1550
1,0,1,5,30,0,5,1,1,20,10,4650,4,1550
1,0,1,5,30,0,5,1,1,20,10,4650,4,1550
1,0,1,5,30,0,5,1,1,20,10,4650,4,1550
1,0,0,5,30,0,5,1,1,20,10,4650,4,1550
1,0,2,5,30,0,5,1,1,20,10,4650,4,1550
1,0,0,5,30,0,5,1,1,20,10,4650,4,1550
