"cluster","treatment","Y","G","R","alpha","beta","gamma_sq","sigma_sq","c1","c2","B","niter","total_cost"
3,0,6,5,20,0,5,1,1,20,10,4650,1,1050
3,0,4,5,20,0,5,1,1,20,10,4650,1,1050
3,0,6,5,20,0,5,1,1,20,10,4650,1,1050
3,0,6,5,20,0,5,1,1,20,10,4650,1,1050
3,0,5,5,20,0,5,1,1,20,10,4650,1,1050
3,0,7,5,20,0,5,1,1,20,10,4650,1,1050
3,0,5,5,20,0,5,1,1,20,10,4650,1,1050
3,0,7,5,20,0,5,1,1,20,10,4650,1,1050
3,0,6,5,20,0,5,1,1,20,10,4650,1,1050
4,0,4,5,20,0,5,1,1,20,10,4650,1,1050
4,0,4,5,20,0,5,1,1,20,10,4650,1,1050
4,0,5,5,20,0,5,1,1,20,10,4650,1,1050
4,0,2,5,20,0,5,1,1,20,10,4650,1,1050
4,0,5,5,20,0,5,1,1,20,10,4650,1,1050
4,0,8,5,20,0,5,1,1,20,10,4650,1,1050
4,0,2,5,20,0,5,1,1,20,10,4650,1,1050
4,0,4,5,20,0,5,1,1,20,10,4650,1,1050
4,0,2,5,20,0,5,1,1,20,10,4650,1,1050
4,0,2,5,20,0,5,1,1,20,10,4650,1,1050
4,0,2,5,20,0,5,1,1,20,10,4650,1,1050
4,0,4,5,20,0,5,1,1,20,10,4650,1,1050
4,0,2,5,20,0,5,1,1,20,10,4650,1,1050
4,0,5,5,20,0,5,1,1,20,10,4650,1,1050
4,0,2,5,20,0,5,1,1,20,10,4650,1,1050
4,0,4,5,20,0,5,1,1,20,10,4650,1,1050
4,0,5,5,20,0,5,1,1,20,10,4650,1,1050
4,0,1,5,20,0,5,1,1,20,10,4650,1,1050
4,0,6,5,20,0,5,1,1,20,10,4650,1,1050
4,0,4,5,20,0,5,1,1,20,10,4650,1,1050
5,1,404,5,20,0,5,1,1,20,10,4650,1,1050
5,1,388,5,20,0,5,1,1,20,10,4650,1,1050
5,1,413,5,20,0,5,1,1,20,10,4650,1,1050
5,1,377,5,20,0,5,1,1,20,10,4650,1,1050
5,1,407,5,20,0,5,1,1,20,10,4650,1,1050
5,1,347,5,20,0,5,1,1,20,10,4650,1,1050
5,1,396,5,20,0,5,1,1,20,10,4650,1,1050
5,1,417,5,20,0,5,1,1,20,10,4650,1,1050
5,1,385,5,20,0,5,1,1,20,10,4650,1,1050
5,1,383,5,20,0,5,1,1,20,10,4650,1,1050
5,1,402,5,20,0,5,1,1,20,10,4650,1,1050
5,1,393,5,20,0,5,1,1,20,10,4650,1,1050
5,1,366,5,20,0,5,1,1,20,10,4650,1,1050
5,1,357,5,20,0,5,1,1,20,10,4650,1,1050
5,1,374,5,20,0,5,1,1,20,10,4650,1,1050
5,1,367,5,20,0,5,1,1,20,10,4650,1,1050
5,1,378,5,20,0,5,1,1,20,10,4650,1,1050
5,1,384,5,20,0,5,1,1,20,10,4650,1,1050
5,1,361,5,20,0,5,1,1,20,10,4650,1,1050
5,1,363,5,20,0,5,1,1,20,10,4650,1,1050
1,0,1,5,20,0,5,1,1,20,10,4650,2,1050
1,0,2,5,20,0,5,1,1,20,10,4650,2,1050
1,0,1,5,20,0,5,1,1,20,10,4650,2,1050
1,0,4,5,20,0,5,1,1,20,10,4650,2,1050
1,0,1,5,20,0,5,1,1,20,10,4650,2,1050
1,0,1,5,20,0,5,1,1,20,10,4650,2,1050
1,0,1,5,20,0,5,1,1,20,10,4650,2,1050
1,0,1,5,20,0,5,1,1,20,10,4650,2,1050
1,0,0,5,20,0,5,1,1,20,10,4650,2,1050
1,0,0,5,20,0,5,1,1,20,10,4650,2,1050
1,0,0,5,20,0,5,1,1,20,10,4650,2,1050
1,0,0,5,20,0,5,1,1,20,10,4650,2,1050
1,0,0,5,20,0,5,1,1,20,10,4650,2,1050
1,0,1,5,20,0,5,1,1,20,10,4650,2,1050
1,0,1,5,20,0,5,1,1,20,10,4650,2,1050
1,0,2,5,20,0,5,1,1,20,10,4650,2,1050
1,0,0,5,20,0,5,1,1,20,10,4650,2,1050
1,0,0,5,20,0,5,1,1,20,10,4650,2,1050
1,0,0,5,20,0,5,1,1,20,10,4650,2,1050
1,0,0,5,20,0,5,1,1,20,10,4650,2,1050
2,1,193,5,20,0,5,1,1,20,10,4650,2,1050
2,1,226,5,20,0,5,1,1,20,10,4650,2,1050
2,1,191,5,20,0,5,1,1,20,10,4650,2,1050
2,1,179,5,20,0,5,1,1,20,10,4650,2,1050
2,1,187,5,20,0,5,1,1,20,10,4650,2,1050
2,1,170,5,20,0,5,1,1,20,10,4650,2,1050
2,1,202,5,20,0,5,1,1,20,10,4650,2,1050
2,1,183,5,20,0,5,1,1,20,10,4650,2,1050
2,1,190,5,20,0,5,1,1,20,10,4650,2,1050
2,1,176,5,20,0,5,1,1,20,10,4650,2,1050
2,1,192,5,20,0,5,1,1,20,10,4650,2,1050
2,1,190,5,20,0,5,1,1,20,10,4650,2,1050
2,1,206,5,20,0,5,1,1,20,10,4650,2,1050
2,1,203,5,20,0,5,1,1,20,10,4650,2,1050
2,1,183,5,20,0,5,1,1,20,10,4650,2,1050
2,1,195,5,20,0,5,1,1,20,10,4650,2,1050
2,1,189,5,20,0,5,1,1,20,10,4650,2,1050
2,1,187,5,20,0,5,1,1,20,10,4650,2,1050
2,1,198,5,20,0,5,1,1,20,10,4650,2,1050
2,1,213,5,20,0,5,1,1,20,10,4650,2,1050
3,1,330,5,20,0,5,1,1,20,10,4650,2,1050
3,1,300,5,20,0,5,1,1,20,10,4650,2,1050
3,1,290,5,20,0,5,1,1,20,10,4650,2,1050
3,1,321,5,20,0,5,1,1,20,10,4650,2,1050
3,1,308,5,20,0,5,1,1,20,10,4650,2,1050
3,1,342,5,20,0,5,1,1,20,10,4650,2,1050
3,1,335,5,20,0,5,1,1,20,10,4650,2,1050
3,1,312,5,20,0,5,1,1,20,10,4650,2,1050
3,1,306,5,20,0,5,1,1,20,10,4650,2,1050
3,1,311,5,20,0,5,1,1,20,10,4650,2,1050
3,1,271,5,20,0,5,1,1,20,10,4650,2,1050
3,1,302,5,20,0,5,1,1,20,10,4650,2,1050
3,1,285,5,20,0,5,1,1,20,10,4650,2,1050
3,1,267,5,20,0,5,1,1,20,10,4650,2,1050
3,1,296,5,20,0,5,1,1,20,10,4650,2,1050
3,1,298,5,20,0,5,1,1,20,10,4650,2,1050
3,1,313,5,20,0,5,1,1,20,10,4650,2,1050
3,1,297,5,20,0,5,1,1,20,10,4650,2,1050
3,1,324,5,20,0,5,1,1,20,10,4650,2,1050
3,1,296,5,20,0,5,1,1,20,10,4650,2,1050
4,1,47,5,20,0,5,1,1,20,10,4650,2,1050
4,1,55,5,20,0,5,1,1,20,10,4650,2,1050
4,1,46,5,20,0,5,1,1,20,10,4650,2,1050
4,1,37,5,20,0,5,1,1,20,10,4650,2,1050
4,1,48,5,20,0,5,1,1,20,10,4650,2,1050
4,1,41,5,20,0,5,1,1,20,10,4650,2,1050
4,1,54,5,20,0,5,1,1,20,10,4650,2,1050
4,1,46,5,20,0,5,1,1,20,10,4650,2,1050
4,1,45,5,20,0,5,1,1,20,10,4650,2,1050
4,1,38,5,20,0,5,1,1,20,10,4650,2,1050
4,1,37,5,20,0,5,1,1,20,10,4650,2,1050
4,1,48,5,20,0,5,1,1,20,10,4650,2,1050
4,1,43,5,20,0,5,1,1,20,10,4650,2,1050
4,1,48,5,20,0,5,1,1,20,10,4650,2,1050
4,1,51,5,20,0,5,1,1,20,10,4650,2,1050
4,1,35,5,20,0,5,1,1,20,10,4650,2,1050
4,1,46,5,20,0,5,1,1,20,10,4650,2,1050
4,1,39,5,20,0,5,1,1,20,10,4650,2,1050
4,1,48,5,20,0,5,1,1,20,10,4650,2,1050
4,1,32,5,20,0,5,1,1,20,10,4650,2,1050
5,0,4,5,20,0,5,1,1,20,10,4650,2,1050
5,0,10,5,20,0,5,1,1,20,10,4650,2,1050
5,0,7,5,20,0,5,1,1,20,10,4650,2,1050
5,0,10,5,20,0,5,1,1,20,10,4650,2,1050
5,0,8,5,20,0,5,1,1,20,10,4650,2,1050
5,0,1,5,20,0,5,1,1,20,10,4650,2,1050
5,0,10,5,20,0,5,1,1,20,10,4650,2,1050
5,0,15,5,20,0,5,1,1,20,10,4650,2,1050
5,0,11,5,20,0,5,1,1,20,10,4650,2,1050
5,0,10,5,20,0,5,1,1,20,10,4650,2,1050
5,0,7,5,20,0,5,1,1,20,10,4650,2,1050
5,0,8,5,20,0,5,1,1,20,10,4650,2,1050
5,0,5,5,20,0,5,1,1,20,10,4650,2,1050
5,0,11,5,20,0,5,1,1,20,10,4650,2,1050
5,0,5,5,20,0,5,1,1,20,10,4650,2,1050
5,0,8,5,20,0,5,1,1,20,10,4650,2,1050
5,0,6,5,20,0,5,1,1,20,10,4650,2,1050
5,0,9,5,20,0,5,1,1,20,10,4650,2,1050
5,0,4,5,20,0,5,1,1,20,10,4650,2,1050
5,0,12,5,20,0,5,1,1,20,10,4650,2,1050
1,0,1,5,20,0,5,1,1,20,10,4650,3,1050
1,0,0,5,20,0,5,1,1,20,10,4650,3,1050
1,0,1,5,20,0,5,1,1,20,10,4650,3,1050
1,0,0,5,20,0,5,1,1,20,10,4650,3,1050
1,0,2,5,20,0,5,1,1,20,10,4650,3,1050
1,0,0,5,20,0,5,1,1,20,10,4650,3,1050
1,0,2,5,20,0,5,1,1,20,10,4650,3,1050
1,0,1,5,20,0,5,1,1,20,10,4650,3,1050
1,0,0,5,20,0,5,1,1,20,10,4650,3,1050
1,0,1,5,20,0,5,1,1,20,10,4650,3,1050
1,0,1,5,20,0,5,1,1,20,10,4650,3,1050
1,0,0,5,20,0,5,1,1,20,10,4650,3,1050
1,0,2,5,20,0,5,1,1,20,10,4650,3,1050
1,0,1,5,20,0,5,1,1,20,10,4650,3,1050
1,0,1,5,20,0,5,1,1,20,10,4650,3,1050
1,0,0,5,20,0,5,1,1,20,10,4650,3,1050
1,0,2,5,20,0,5,1,1,20,10,4650,3,1050
1,0,0,5,20,0,5,1,1,20,10,4650,3,1050
1,0,0,5,20,0,5,1,1,20,10,4650,3,1050
1,0,0,5,20,0,5,1,1,20,10,4650,3,1050
2,1,86,5,20,0,5,1,1,20,10,4650,3,1050
2,1,74,5,20,0,5,1,1,20,10,4650,3,1050
2,1,67,5,20,0,5,1,1,20,10,4650,3,1050
2,1,78,5,20,0,5,1,1,20,10,4650,3,1050
2,1,80,5,20,0,5,1,1,20,10,4650,3,1050
2,1,80,5,20,0,5,1,1,20,10,4650,3,1050
2,1,75,5,20,0,5,1,1,20,10,4650,3,1050
2,1,77,5,20,0,5,1,1,20,10,4650,3,1050
2,1,85,5,20,0,5,1,1,20,10,4650,3,1050
2,1,88,5,20,0,5,1,1,20,10,4650,3,1050
2,1,81,5,20,0,5,1,1,20,10,4650,3,1050
2,1,80,5,20,0,5,1,1,20,10,4650,3,1050
2,1,67,5,20,0,5,1,1,20,10,4650,3,1050
2,1,94,5,20,0,5,1,1,20,10,4650,3,1050
2,1,85,5,20,0,5,1,1,20,10,4650,3,1050
2,1,79,5,20,0,5,1,1,20,10,4650,3,1050
2,1,98,5,20,0,5,1,1,20,10,4650,3,1050
2,1,82,5,20,0,5,1,1,20,10,4650,3,1050
2,1,72,5,20,0,5,1,1,20,10,4650,3,1050
2,1,93,5,20,0,5,1,1,20,10,4650,3,1050
3,1,82,5,20,0,5,1,1,20,10,4650,3,1050
3,1,93,5,20,0,5,1,1,20,10,4650,3,1050
3,1,91,5,20,0,5,1,1,20,10,4650,3,1050
3,1,86,5,20,0,5,1,1,20,10,4650,3,1050
3,1,76,5,20,0,5,1,1,20,10,4650,3,1050
3,1,100,5,20,0,5,1,1,20,10,4650,3,1050
3,1,87,5,20,0,5,1,1,20,10,4650,3,1050
3,1,83,5,20,0,5,1,1,20,10,4650,3,1050
3,1,93,5,20,0,5,1,1,20,10,4650,3,1050
3,1,94,5,20,0,5,1,1,20,10,4650,3,1050
3,1,90,5,20,0,5,1,1,20,10,4650,3,1050
3,1,75,5,20,0,5,1,1,20,10,4650,3,1050
3,1,99,5,20,0,5,1,1,20,10,4650,3,1050
3,1,99,5,20,0,5,1,1,20,10,4650,3,1050
3,1,109,5,20,0,5,1,1,20,10,4650,3,1050
3,1,89,5,20,0,5,1,1,20,10,4650,3,1050
3,1,88,5,20,0,5,1,1,20,10,4650,3,1050
3,1,98,5,20,0,5,1,1,20,10,4650,3,1050
3,1,89,5,20,0,5,1,1,20,10,4650,3,1050
3,1,90,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,1,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,1,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,1,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
4,0,0,5,20,0,5,1,1,20,10,4650,3,1050
5,1,383,5,20,0,5,1,1,20,10,4650,3,1050
5,1,417,5,20,0,5,1,1,20,10,4650,3,1050
5,1,358,5,20,0,5,1,1,20,10,4650,3,1050
5,1,386,5,20,0,5,1,1,20,10,4650,3,1050
5,1,358,5,20,0,5,1,1,20,10,4650,3,1050
5,1,402,5,20,0,5,1,1,20,10,4650,3,1050
5,1,364,5,20,0,5,1,1,20,10,4650,3,1050
5,1,412,5,20,0,5,1,1,20,10,4650,3,1050
5,1,386,5,20,0,5,1,1,20,10,4650,3,1050
5,1,377,5,20,0,5,1,1,20,10,4650,3,1050
5,1,429,5,20,0,5,1,1,20,10,4650,3,1050
5,1,381,5,20,0,5,1,1,20,10,4650,3,1050
5,1,425,5,20,0,5,1,1,20,10,4650,3,1050
5,1,346,5,20,0,5,1,1,20,10,4650,3,1050
5,1,383,5,20,0,5,1,1,20,10,4650,3,1050
5,1,390,5,20,0,5,1,1,20,10,4650,3,1050
5,1,396,5,20,0,5,1,1,20,10,4650,3,1050
5,1,395,5,20,0,5,1,1,20,10,4650,3,1050
5,1,372,5,20,0,5,1,1,20,10,4650,3,1050
5,1,384,5,20,0,5,1,1,20,10,4650,3,1050
1,0,0,5,20,0,5,1,1,20,10,4650,4,1050
1,0,3,5,20,0,5,1,1,20,10,4650,4,1050
1,0,1,5,20,0,5,1,1,20,10,4650,4,1050
1,0,1,5,20,0,5,1,1,20,10,4650,4,1050
1,0,1,5,20,0,5,1,1,20,10,4650,4,1050
1,0,1,5,20,0,5,1,1,20,10,4650,4,1050
1,0,2,5,20,0,5,1,1,20,10,4650,4,1050
1,0,2,5,20,0,5,1,1,20,10,4650,4,1050
1,0,3,5,20,0,5,1,1,20,10,4650,4,1050
1,0,1,5,20,0,5,1,1,20,10,4650,4,1050
1,0,0,5,20,0,5,1,1,20,10,4650,4,1050
1,0,0,5,20,0,5,1,1,20,10,4650,4,1050
1,0,1,5,20,0,5,1,1,20,10,4650,4,1050
1,0,0,5,20,0,5,1,1,20,10,4650,4,1050
1,0,0,5,20,0,5,1,1,20,10,4650,4,1050
1,0,1,5,20,0,5,1,1,20,10,4650,4,1050
1,0,1,5,20,0,5,1,1,20,10,4650,4,1050
1,0,2,5,20,0,5,1,1,20,10,4650,4,1050
1,0,0,5,20,0,5,1,1,20,10,4650,4,1050
1,0,0,5,20,0,5,1,1,20,10,4650,4,1050
2,1,64,5,20,0,5,1,1,20,10,4650,4,1050
2,1,55,5,20,0,5,1,1,20,10,4650,4,1050
2,1,49,5,20,0,5,1,1,20,10,4650,4,1050
2,1,67,5,20,0,5,1,1,20,10,4650,4,1050
2,1,47,5,20,0,5,1,1,20,10,4650,4,1050
2,1,43,5,20,0,5,1,1,20,10,4650,4,1050
2,1,55,5,20,0,5,1,1,20,10,4650,4,1050
2,1,67,5,20,0,5,1,1,20,10,4650,4,1050
2,1,48,5,20,0,5,1,1,20,10,4650,4,1050
2,1,54,5,20,0,5,1,1,20,10,4650,4,1050
2,1,51,5,20,0,5,1,1,20,10,4650,4,1050
2,1,56,5,20,0,5,1,1,20,10,4650,4,1050
2,1,61,5,20,0,5,1,1,20,10,4650,4,1050
2,1,46,5,20,0,5,1,1,20,10,4650,4,1050
2,1,40,5,20,0,5,1,1,20,10,4650,4,1050
2,1,57,5,20,0,5,1,1,20,10,4650,4,1050
2,1,44,5,20,0,5,1,1,20,10,4650,4,1050
2,1,55,5,20,0,5,1,1,20,10,4650,4,1050
2,1,52,5,20,0,5,1,1,20,10,4650,4,1050
2,1,61,5,20,0,5,1,1,20,10,4650,4,1050
3,1,44,5,20,0,5,1,1,20,10,4650,4,1050
3,1,48,5,20,0,5,1,1,20,10,4650,4,1050
3,1,44,5,20,0,5,1,1,20,10,4650,4,1050
3,1,56,5,20,0,5,1,1,20,10,4650,4,1050
3,1,47,5,20,0,5,1,1,20,10,4650,4,1050
3,1,57,5,20,0,5,1,1,20,10,4650,4,1050
3,1,60,5,20,0,5,1,1,20,10,4650,4,1050
3,1,51,5,20,0,5,1,1,20,10,4650,4,1050
3,1,49,5,20,0,5,1,1,20,10,4650,4,1050
3,1,54,5,20,0,5,1,1,20,10,4650,4,1050
3,1,58,5,20,0,5,1,1,20,10,4650,4,1050
3,1,40,5,20,0,5,1,1,20,10,4650,4,1050
3,1,63,5,20,0,5,1,1,20,10,4650,4,1050
3,1,48,5,20,0,5,1,1,20,10,4650,4,1050
3,1,43,5,20,0,5,1,1,20,10,4650,4,1050
3,1,47,5,20,0,5,1,1,20,10,4650,4,1050
3,1,48,5,20,0,5,1,1,20,10,4650,4,1050
3,1,43,5,20,0,5,1,1,20,10,4650,4,1050
3,1,51,5,20,0,5,1,1,20,10,4650,4,1050
3,1,53,5,20,0,5,1,1,20,10,4650,4,1050
4,1,382,5,20,0,5,1,1,20,10,4650,4,1050
4,1,393,5,20,0,5,1,1,20,10,4650,4,1050
4,1,415,5,20,0,5,1,1,20,10,4650,4,1050
4,1,384,5,20,0,5,1,1,20,10,4650,4,1050
4,1,352,5,20,0,5,1,1,20,10,4650,4,1050
4,1,448,5,20,0,5,1,1,20,10,4650,4,1050
4,1,401,5,20,0,5,1,1,20,10,4650,4,1050
4,1,372,5,20,0,5,1,1,20,10,4650,4,1050
4,1,386,5,20,0,5,1,1,20,10,4650,4,1050
4,1,358,5,20,0,5,1,1,20,10,4650,4,1050
4,1,385,5,20,0,5,1,1,20,10,4650,4,1050
4,1,367,5,20,0,5,1,1,20,10,4650,4,1050
4,1,369,5,20,0,5,1,1,20,10,4650,4,1050
4,1,389,5,20,0,5,1,1,20,10,4650,4,1050
4,1,369,5,20,0,5,1,1,20,10,4650,4,1050
4,1,403,5,20,0,5,1,1,20,10,4650,4,1050
4,1,394,5,20,0,5,1,1,20,10,4650,4,1050
4,1,394,5,20,0,5,1,1,20,10,4650,4,1050
4,1,369,5,20,0,5,1,1,20,10,4650,4,1050
4,1,386,5,20,0,5,1,1,20,10,4650,4,1050
5,1,77,5,20,0,5,1,1,20,10,4650,4,1050
5,1,86,5,20,0,5,1,1,20,10,4650,4,1050
5,1,71,5,20,0,5,1,1,20,10,4650,4,1050
5,1,67,5,20,0,5,1,1,20,10,4650,4,1050
5,1,72,5,20,0,5,1,1,20,10,4650,4,1050
5,1,89,5,20,0,5,1,1,20,10,4650,4,1050
5,1,95,5,20,0,5,1,1,20,10,4650,4,1050
5,1,67,5,20,0,5,1,1,20,10,4650,4,1050
5,1,68,5,20,0,5,1,1,20,10,4650,4,1050
5,1,74,5,20,0,5,1,1,20,10,4650,4,1050
5,1,76,5,20,0,5,1,1,20,10,4650,4,1050
5,1,71,5,20,0,5,1,1,20,10,4650,4,1050
5,1,76,5,20,0,5,1,1,20,10,4650,4,1050
5,1,83,5,20,0,5,1,1,20,10,4650,4,1050
5,1,80,5,20,0,5,1,1,20,10,4650,4,1050
5,1,72,5,20,0,5,1,1,20,10,4650,4,1050
5,1,79,5,20,0,5,1,1,20,10,4650,4,1050
5,1,84,5,20,0,5,1,1,20,10,4650,4,1050
5,1,76,5,20,0,5,1,1,20,10,4650,4,1050
5,1,69,5,20,0,5,1,1,20,10,4650,4,1050
1,1,745,5,20,0,5,1,1,20,10,4650,5,1050
1,1,759,5,20,0,5,1,1,20,10,4650,5,1050
1,1,700,5,20,0,5,1,1,20,10,4650,5,1050
1,1,713,5,20,0,5,1,1,20,10,4650,5,1050
1,1,746,5,20,0,5,1,1,20,10,4650,5,1050
1,1,698,5,20,0,5,1,1,20,10,4650,5,1050
1,1,784,5,20,0,5,1,1,20,10,4650,5,1050
1,1,736,5,20,0,5,1,1,20,10,4650,5,1050
1,1,690,5,20,0,5,1,1,20,10,4650,5,1050
1,1,725,5,20,0,5,1,1,20,10,4650,5,1050
1,1,700,5,20,0,5,1,1,20,10,4650,5,1050
1,1,765,5,20,0,5,1,1,20,10,4650,5,1050
1,1,687,5,20,0,5,1,1,20,10,4650,5,1050
1,1,691,5,20,0,5,1,1,20,10,4650,5,1050
1,1,707,5,20,0,5,1,1,20,10,4650,5,1050
1,1,688,5,20,0,5,1,1,20,10,4650,5,1050
1,1,710,5,20,0,5,1,1,20,10,4650,5,1050
1,1,737,5,20,0,5,1,1,20,10,4650,5,1050
1,1,756,5,20,0,5,1,1,20,10,4650,5,1050
1,1,727,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,1,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,1,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,0,5,20,0,5,1,1,20,10,4650,5,1050
2,0,1,5,20,0,5,1,1,20,10,4650,5,1050
3,1,54,5,20,0,5,1,1,20,10,4650,5,1050
3,1,52,5,20,0,5,1,1,20,10,4650,5,1050
3,1,67,5,20,0,5,1,1,20,10,4650,5,1050
3,1,58,5,20,0,5,1,1,20,10,4650,5,1050
3,1,51,5,20,0,5,1,1,20,10,4650,5,1050
3,1,48,5,20,0,5,1,1,20,10,4650,5,1050
3,1,60,5,20,0,5,1,1,20,10,4650,5,1050
3,1,59,5,20,0,5,1,1,20,10,4650,5,1050
3,1,62,5,20,0,5,1,1,20,10,4650,5,1050
3,1,62,5,20,0,5,1,1,20,10,4650,5,1050
3,1,44,5,20,0,5,1,1,20,10,4650,5,1050
3,1,54,5,20,0,5,1,1,20,10,4650,5,1050
3,1,48,5,20,0,5,1,1,20,10,4650,5,1050
3,1,57,5,20,0,5,1,1,20,10,4650,5,1050
3,1,57,5,20,0,5,1,1,20,10,4650,5,1050
3,1,49,5,20,0,5,1,1,20,10,4650,5,1050
3,1,55,5,20,0,5,1,1,20,10,4650,5,1050
3,1,58,5,20,0,5,1,1,20,10,4650,5,1050
3,1,47,5,20,0,5,1,1,20,10,4650,5,1050
3,1,59,5,20,0,5,1,1,20,10,4650,5,1050
4,0,0,5,20,0,5,1,1,20,10,4650,5,1050
4,0,4,5,20,0,5,1,1,20,10,4650,5,1050
4,0,0,5,20,0,5,1,1,20,10,4650,5,1050
