"cluster","treatment","Y","G","R","alpha","beta","gamma_sq","sigma_sq","c1","c2","B","niter","total_cost"
4,1,2.95787867536618,10,20,0,5,1,1,20,10,4650,2,2100
4,1,4.96944958131741,10,20,0,5,1,1,20,10,4650,2,2100
4,1,4.65679210052036,10,20,0,5,1,1,20,10,4650,2,2100
4,1,5.24349138641839,10,20,0,5,1,1,20,10,4650,2,2100
4,1,5.89904061260725,10,20,0,5,1,1,20,10,4650,2,2100
4,1,3.77783505311241,10,20,0,5,1,1,20,10,4650,2,2100
4,1,4.55151246615725,10,20,0,5,1,1,20,10,4650,2,2100
4,1,2.74992666079686,10,20,0,5,1,1,20,10,4650,2,2100
4,1,4.90606728309851,10,20,0,5,1,1,20,10,4650,2,2100
4,1,2.49291787508339,10,20,0,5,1,1,20,10,4650,2,2100
4,1,2.73898347243582,10,20,0,5,1,1,20,10,4650,2,2100
4,1,1.41630311263689,10,20,0,5,1,1,20,10,4650,2,2100
4,1,5.10176789156908,10,20,0,5,1,1,20,10,4650,2,2100
4,1,5.12689775056799,10,20,0,5,1,1,20,10,4650,2,2100
4,1,2.27589853323235,10,20,0,5,1,1,20,10,4650,2,2100
4,1,5.04810194720827,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-0.859347356739347,10,20,0,5,1,1,20,10,4650,2,2100
5,0,0.572568258334399,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-2.16183009591882,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-1.08257605010465,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-0.661163529571641,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-1.15669599696023,10,20,0,5,1,1,20,10,4650,2,2100
5,0,0.488857950114035,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-2.04258346158727,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-1.86931323571765,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-1.53507701128045,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-1.40497730606967,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-0.955238224747561,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-0.332492789899901,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-2.29240497032668,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-0.944067170400087,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-0.338680715230873,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-0.771378547567036,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-2.54965910966212,10,20,0,5,1,1,20,10,4650,2,2100
5,0,0.421556784531816,10,20,0,5,1,1,20,10,4650,2,2100
5,0,-0.165353524860275,10,20,0,5,1,1,20,10,4650,2,2100
6,1,4.57596430344338,10,20,0,5,1,1,20,10,4650,2,2100
6,1,5.77616328430643,10,20,0,5,1,1,20,10,4650,2,2100
6,1,4.11381950740188,10,20,0,5,1,1,20,10,4650,2,2100
6,1,5.89018591982005,10,20,0,5,1,1,20,10,4650,2,2100
6,1,6.74576252819505,10,20,0,5,1,1,20,10,4650,2,2100
6,1,5.29709023365979,10,20,0,5,1,1,20,10,4650,2,2100
6,1,5.80207509328311,10,20,0,5,1,1,20,10,4650,2,2100
6,1,4.52078184095909,10,20,0,5,1,1,20,10,4650,2,2100
6,1,4.77431651223683,10,20,0,5,1,1,20,10,4650,2,2100
6,1,6.22357241102702,10,20,0,5,1,1,20,10,4650,2,2100
6,1,4.95044043397364,10,20,0,5,1,1,20,10,4650,2,2100
6,1,4.69932358397339,10,20,0,5,1,1,20,10,4650,2,2100
6,1,5.01157499721844,10,20,0,5,1,1,20,10,4650,2,2100
6,1,5.76758848249899,10,20,0,5,1,1,20,10,4650,2,2100
6,1,6.82945075103571,10,20,0,5,1,1,20,10,4650,2,2100
6,1,5.51724815983376,10,20,0,5,1,1,20,10,4650,2,2100
6,1,6.83332915911714,10,20,0,5,1,1,20,10,4650,2,2100
6,1,4.77735479018712,10,20,0,5,1,1,20,10,4650,2,2100
6,1,3.99944525253594,10,20,0,5,1,1,20,10,4650,2,2100
6,1,5.90878034889631,10,20,0,5,1,1,20,10,4650,2,2100
7,0,0.632650859584095,10,20,0,5,1,1,20,10,4650,2,2100
7,0,1.1026778242909,10,20,0,5,1,1,20,10,4650,2,2100
7,0,0.333407363871833,10,20,0,5,1,1,20,10,4650,2,2100
7,0,4.20587632055001,10,20,0,5,1,1,20,10,4650,2,2100
7,0,1.86261493113147,10,20,0,5,1,1,20,10,4650,2,2100
7,0,0.796888649248312,10,20,0,5,1,1,20,10,4650,2,2100
7,0,2.3092354148813,10,20,0,5,1,1,20,10,4650,2,2100
7,0,1.49639153754273,10,20,0,5,1,1,20,10,4650,2,2100
7,0,2.56395819210049,10,20,0,5,1,1,20,10,4650,2,2100
7,0,1.00540528236632,10,20,0,5,1,1,20,10,4650,2,2100
7,0,2.07501694995579,10,20,0,5,1,1,20,10,4650,2,2100
7,0,1.93774004983382,10,20,0,5,1,1,20,10,4650,2,2100
7,0,4.24005928000301,10,20,0,5,1,1,20,10,4650,2,2100
7,0,1.87413413989207,10,20,0,5,1,1,20,10,4650,2,2100
7,0,0.411632462903505,10,20,0,5,1,1,20,10,4650,2,2100
7,0,1.71641433889859,10,20,0,5,1,1,20,10,4650,2,2100
7,0,1.47156677988213,10,20,0,5,1,1,20,10,4650,2,2100
7,0,-0.313985438776537,10,20,0,5,1,1,20,10,4650,2,2100
7,0,2.40273712434983,10,20,0,5,1,1,20,10,4650,2,2100
7,0,1.12978624032077,10,20,0,5,1,1,20,10,4650,2,2100
8,1,4.67478362730054,10,20,0,5,1,1,20,10,4650,2,2100
8,1,6.7346378890787,10,20,0,5,1,1,20,10,4650,2,2100
8,1,6.13401119122026,10,20,0,5,1,1,20,10,4650,2,2100
8,1,5.78667489379828,10,20,0,5,1,1,20,10,4650,2,2100
8,1,4.8127245381681,10,20,0,5,1,1,20,10,4650,2,2100
8,1,5.39916948402783,10,20,0,5,1,1,20,10,4650,2,2100
8,1,6.3166039411816,10,20,0,5,1,1,20,10,4650,2,2100
8,1,6.33901232007415,10,20,0,5,1,1,20,10,4650,2,2100
8,1,6.88745631589843,10,20,0,5,1,1,20,10,4650,2,2100
8,1,5.76862696315843,10,20,0,5,1,1,20,10,4650,2,2100
8,1,5.66017046983781,10,20,0,5,1,1,20,10,4650,2,2100
8,1,6.12112551326811,10,20,0,5,1,1,20,10,4650,2,2100
8,1,6.85305153812115,10,20,0,5,1,1,20,10,4650,2,2100
8,1,5.09553000969516,10,20,0,5,1,1,20,10,4650,2,2100
8,1,5.19749495996244,10,20,0,5,1,1,20,10,4650,2,2100
8,1,4.61501130115711,10,20,0,5,1,1,20,10,4650,2,2100
8,1,5.21612587090178,10,20,0,5,1,1,20,10,4650,2,2100
8,1,4.00270619905064,10,20,0,5,1,1,20,10,4650,2,2100
8,1,7.10376530487695,10,20,0,5,1,1,20,10,4650,2,2100
8,1,7.76420073696615,10,20,0,5,1,1,20,10,4650,2,2100
9,1,4.35671455442916,10,20,0,5,1,1,20,10,4650,2,2100
9,1,4.76404141837161,10,20,0,5,1,1,20,10,4650,2,2100
9,1,3.83791203233676,10,20,0,5,1,1,20,10,4650,2,2100
9,1,5.09818730258348,10,20,0,5,1,1,20,10,4650,2,2100
9,1,8.00328892072138,10,20,0,5,1,1,20,10,4650,2,2100
9,1,6.38573614563954,10,20,0,5,1,1,20,10,4650,2,2100
9,1,6.06658132733631,10,20,0,5,1,1,20,10,4650,2,2100
9,1,5.32196502619637,10,20,0,5,1,1,20,10,4650,2,2100
9,1,6.11025949553411,10,20,0,5,1,1,20,10,4650,2,2100
9,1,5.80729487277568,10,20,0,5,1,1,20,10,4650,2,2100
9,1,4.90068002694381,10,20,0,5,1,1,20,10,4650,2,2100
9,1,3.99566862601349,10,20,0,5,1,1,20,10,4650,2,2100
9,1,5.53568600444287,10,20,0,5,1,1,20,10,4650,2,2100
9,1,5.78245637862471,10,20,0,5,1,1,20,10,4650,2,2100
9,1,4.37511166161007,10,20,0,5,1,1,20,10,4650,2,2100
9,1,5.26701617133415,10,20,0,5,1,1,20,10,4650,2,2100
9,1,4.58506743588567,10,20,0,5,1,1,20,10,4650,2,2100
9,1,7.86798059960313,10,20,0,5,1,1,20,10,4650,2,2100
9,1,5.03425907249678,10,20,0,5,1,1,20,10,4650,2,2100
9,1,5.65423861919128,10,20,0,5,1,1,20,10,4650,2,2100
10,1,4.00641634165466,10,20,0,5,1,1,20,10,4650,2,2100
10,1,3.8211275900286,10,20,0,5,1,1,20,10,4650,2,2100
